,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,qntacode_start,surveyzone_start,qday1tripend,qborough_end,qntacode_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,ntacode_home
463,1102281,102281,Tuesday,2.0,Staten Island,Staten Island,AM,Staten Island,SI22,Staten Island,Child's daycare facility or school,Staten Island,SI12,Staten Island,Child's daycare facility or school,6 to 10,3.0,Female,"$15,000 - $24,999",No,No,No,No,No,Yes,No,No,No,35-44,"White, Non-Hispanic",Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Personal car,Car,No,0.248095722,School,2.0
464,1102282,102282,Tuesday,2.0,The Bronx,Southern Bronx,AM,The Bronx,BX35,Southern Bronx,Work,Manhattan,MN12,Manhattan Core,Work,61 to 180,3.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,0.353300355,Commute to/from work,2.0
465,1102286,102286,Tuesday,2.0,Staten Island,Staten Island,AM,Manhattan,MN25,Manhattan Core,Work,Staten Island,SI32,Staten Island,Work,61 to 180,2.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Express bus,Bus,Yes,0.118163418,Commute to/from work,2.0
466,1102289,102289,Tuesday,2.0,The Bronx,Southern Bronx,AM,The Bronx,BX06,Southern Bronx,Work,The Bronx,BX06,Southern Bronx,Work,0 to 5,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Walk,Walk,Yes,0.110140121,Commute to/from work,2.0
467,1102290,102290,Tuesday,2.0,The Bronx,Northern Bronx,AM,The Bronx,BX03,Northern Bronx,Work,Manhattan,MN03,Northern Manhattan,Work,46 to 50,3.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,0.23827972600000003,Commute to/from work,2.0
468,1102293,102293,Tuesday,2.0,The Bronx,Northern Bronx,AM,The Bronx,BX29,Northern Bronx,Work,Brooklyn,BK33,Inner Brooklyn,Work,61 to 180,3.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,1.575630286,Commute to/from work,2.0
469,1102303,102303,Tuesday,2.0,Staten Island,Staten Island,NOON,Staten Island,SI24,Staten Island,Home,Staten Island,SI14,Staten Island,Home,56 to 60,1.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Walk,Walk,Yes,0.14997926,Social/recreation,2.0
470,1102305,102305,Tuesday,2.0,Manhattan,Northern Manhattan,PM,Manhattan,MN14,Manhattan Core,Child's daycare facility or school,Manhattan,MN31,Manhattan Core,Child's daycare facility or school,0 to 5,2.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,78.0,61.0,0.0,Yes,Walk,Walk,Yes,0.41026357700000005,Shopping,2.0
471,1102307,102307,Tuesday,2.0,Manhattan,Manhattan Core,AM,Manhattan,MN20,Manhattan Core,Work,Manhattan,MN25,Manhattan Core,Work,21 to 25,3.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,0.19961710300000002,Commute to/from work,2.0
472,1102309,102309,Tuesday,2.0,Brooklyn,Inner Brooklyn,AM,Brooklyn,BK75,Inner Brooklyn,Work,Manhattan,MN23,Manhattan Core,Work,41 to 45,5.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,Other,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,78.0,61.0,0.0,No,Subway,Subway,Yes,0.48077826799999995,Commute to/from work,2.0
473,1102312,102312,Tuesday,2.0,Staten Island,Staten Island,NOON,Staten Island,SI05,Staten Island,Home,Staten Island,SI08,Staten Island,Home,11 to 15,1.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Personal car,Car,No,0.291487962,Accompanying other traveler,2.0
474,1102313,102313,Tuesday,2.0,Staten Island,Staten Island,AM,Staten Island,SI54,Staten Island,Work,Staten Island,SI12,Staten Island,Work,21 to 25,4.0,Male,"$150,000-$199,999",Yes,No,No,No,No,No,No,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Personal car,Car,No,0.14730594,Commute to/from work,2.0
475,1102340,102340,Tuesday,2.0,The Bronx,Southern Bronx,AM,The Bronx,BX63,Southern Bronx,Home,The Bronx,BX08,Northern Bronx,Home,0 to 5,3.0,Female,"$100,000 - $149,999",No,No,No,No,Yes,No,No,No,No,35-44,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,68.0,63.0,0.1,No,Express bus,Bus,Yes,0.47257977799999995,Social/recreation,2.0
476,1102346,102346,Tuesday,2.0,Staten Island,Staten Island,AM,Staten Island,SI54,Staten Island,Restaurant or bar,Staten Island,SI54,Staten Island,Restaurant or bar,11 to 15,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Other,Other,No,1.2633077190000002,Dining,2.0
477,1102363,102363,Wednesday,2.0,The Bronx,Southern Bronx,AM,The Bronx,BX05,Southern Bronx,Restaurant or bar,Manhattan,MN17,Manhattan Core,Restaurant or bar,41 to 45,3.0,Male,"$35,000 - $49,999",No,No,No,No,No,Yes,No,No,No,18-24,"White, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Subway,Subway,Yes,0.19052539699999999,Personal errands,2.0
478,1102364,102364,Wednesday,2.0,Queens,Outer Queens,NOON,Queens,QN42,Outer Queens,"Entertainment event (i.e. sporting event, play, etc.)",Manhattan,MN17,Manhattan Core,"Entertainment event (i.e. sporting event, play, etc.)",61 to 180,2.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,45-54,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Commuter rail,Commuter Rail,Yes,0.63581656,Social/recreation,2.0
479,1102370,102370,Wednesday,2.0,Queens,Inner Queens,NOON,Queens,QN26,Inner Queens,Other,Queens,QN26,Inner Queens,Other,11 to 15,3.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Walk,Walk,Yes,1.521825319,Personal errands,2.0
480,1102371,102371,Wednesday,2.0,Manhattan,Northern Manhattan,AM,Manhattan,MN04,Northern Manhattan,Work,Manhattan,MN17,Manhattan Core,Work,31 to 35,3.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Subway,Subway,Yes,0.978936774,Commute to/from work,2.0
481,1102380,102380,Wednesday,2.0,Queens,Outer Queens,AM,Queens,QN76,Outer Queens,Home,Queens,QN44,Outer Queens,Home,56 to 60,2.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Personal car,Car,No,0.40631521299999995,Commute to/from work,2.0
482,1102382,102382,Wednesday,2.0,Manhattan,Northern Manhattan,AM,Manhattan,MN11,Northern Manhattan,Work,Manhattan,MN17,Manhattan Core,Work,16 to 20,5.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Subway,Subway,Yes,0.362374525,Commute to/from work,2.0
483,1102383,102383,Wednesday,2.0,Staten Island,Staten Island,AM,Staten Island,SI01,Staten Island,Other,Staten Island,SI01,Staten Island,Other,0 to 5,1.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Other,Other,No,0.21417070600000002,Other,2.0
484,1102389,102389,Wednesday,2.0,Queens,Middle Queens,AM,Queens,QN22,Middle Queens,Work,Queens,QN49,Middle Queens,Work,6 to 10,2.0,Female,"$75,000 - $99,999",No,No,No,Yes,No,No,No,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Personal car,Car,No,0.309521567,Commute to/from work,2.0
485,1102409,102409,Wednesday,2.0,Staten Island,Staten Island,AM,Staten Island,SI32,Staten Island,Outside of New York City,Staten Island,QN98,Staten Island,Airport,41 to 45,4.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Personal car,Car,No,0.12215997699999999,Accompanying other traveler,2.0
486,1102410,102410,Wednesday,2.0,Queens,Middle Queens,NOON,Queens,QN17,Middle Queens,Other,Queens,QN31,Middle Queens,Other,16 to 20,3.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Asian, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Personal car,Car,No,2.746296608,Shopping,2.0
487,1102414,102414,Wednesday,2.0,Queens,Middle Queens,AM,Queens,QN17,Middle Queens,Work,Queens,QN17,Middle Queens,Work,6 to 10,2.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Walk,Walk,Yes,1.101162237,Business,2.0
488,1102417,102417,Wednesday,2.0,Manhattan,Manhattan Core,AM,Queens,QN98,NOT CODED,Home,Manhattan,MN24,Manhattan Core,Home,180+,6.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Other,Other,No,0.671568498,Social/recreation,2.0
489,1102418,102418,Wednesday,2.0,Queens,Inner Queens,AM,Queens,QN63,Inner Queens,Work,Queens,QN45,Outer Queens,Work,31 to 35,2.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Personal car,Car,No,0.244487968,Commute to/from work,2.0
490,1102429,102429,Wednesday,2.0,Queens,Middle Queens,NOON,Manhattan,MN40,Manhattan Core,Home,Queens,QN22,Middle Queens,Home,41 to 45,1.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Personal car,Car,No,0.36250539200000004,Business,2.0
491,1102431,102431,Wednesday,2.0,Queens,Middle Queens,PM,Queens,QN45,Outer Queens,Home,Queens,QN22,Middle Queens,Home,26 to 30,1.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Local bus,Bus,Yes,0.669280631,Other,2.0
492,1102448,102448,Wednesday,2.0,Manhattan,Northern Manhattan,AM,Manhattan,MN11,Northern Manhattan,Restaurant or bar,Manhattan,MN03,Northern Manhattan,Restaurant or bar,6 to 10,3.0,Female,"Less than $14,999",No,No,Yes,Yes,No,No,No,No,No,65 or older,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Other,Other,No,2.415228534,Dining,2.0
493,1102459,102459,Wednesday,2.0,Staten Island,Staten Island,AM,Staten Island,SI07,Staten Island,Work,Manhattan,MN03,Northern Manhattan,Work,36 to 40,3.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Personal car,Car,No,0.28629230699999997,Commute to/from work,2.0
494,1102467,102467,Wednesday,2.0,Staten Island,Staten Island,AM,Staten Island,SI25,Staten Island,Work,Staten Island,SI14,Staten Island,Work,21 to 25,2.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,65.0,0.27,No,Personal car,Car,No,0.137279388,Commute to/from work,2.0
495,1102476,102476,Wednesday,2.0,Staten Island,Staten Island,AM,Staten Island,SI54,Staten Island,Park/Recreational area/Gym,Staten Island,SI54,Staten Island,Park/Recreational area/Gym,16 to 20,3.0,Male,"$75,000 - $99,999",Yes,No,No,No,No,No,No,No,No,65 or older,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,65.0,0.27,No,Walk,Walk,Yes,0.45426344799999996,Social/recreation,2.0
496,1102485,102485,Wednesday,2.0,The Bronx,Northern Bronx,AM,The Bronx,BX62,Northern Bronx,Doctor's office or hospital,The Bronx,BX37,Northern Bronx,Doctor's office or hospital,41 to 45,2.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,65.0,0.27,No,Local bus,Bus,Yes,0.6275158989999999,Medical visit (doctor's office),2.0
497,1102489,102489,Wednesday,2.0,Manhattan,Northern Manhattan,NOON,Manhattan,MN03,Northern Manhattan,Other,Manhattan,MN03,Northern Manhattan,Other,11 to 15,1.0,Female,"$35,000 - $49,999",No,No,Yes,No,No,No,No,No,No,65 or older,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,65.0,0.27,No,Walk,Walk,Yes,1.455817981,Other,2.0
498,1102549,102549,Thursday,2.0,Queens,Middle Queens,AM,Queens,QN53,Middle Queens,Other,Queens,QN19,Outer Queens,Other,0 to 5,3.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,Yes,Personal car,Car,No,0.442655554,Personal errands,2.0
499,1102570,102570,Friday,2.0,Staten Island,Staten Island,AM,Staten Island,SI54,Staten Island,"Retail store (e.g. clothing, electronic, hardware, etc.)",Staten Island,SI11,Staten Island,"Retail store (e.g. clothing, electronic, hardware, etc.)",11 to 15,2.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Personal car,Car,No,0.284329167,Shopping,2.0
500,1102586,102586,Friday,2.0,Manhattan,Northern Manhattan,AM,Manhattan,MN09,Northern Manhattan,School,Manhattan,MN31,Manhattan Core,School,180+,2.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Walk,Walk,Yes,0.9668772840000001,School,2.0
501,1102591,102591,Friday,2.0,The Bronx,Northern Bronx,AM,The Bronx,BX28,Northern Bronx,Friend or family member's home,Manhattan,MN12,Manhattan Core,Friend or family member's home,61 to 180,3.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Personal car,Car,No,0.337354028,Personal errands,2.0
502,1102592,102592,Friday,2.0,The Bronx,Northern Bronx,NOON,The Bronx,BX99,NOT CODED,Home,The Bronx,BX99,Northern Bronx,Home,0 to 5,1.0,Female,"$25,000 - $34,999",No,No,No,No,No,Yes,No,No,No,35-44,Hispanic,"High school graduate or equivalent (i.e., GED)",No,Other,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,87.0,66.0,0.08,No,Walk,Walk,Yes,1.73929475,Shopping,2.0
503,1102594,102594,Friday,2.0,Brooklyn,Inner Brooklyn,AM,Brooklyn,BK75,Inner Brooklyn,Doctor's office or hospital,Brooklyn,BK61,Inner Brooklyn,Doctor's office or hospital,11 to 15,2.0,Female,"$15,000 - $24,999",No,No,Yes,No,No,No,No,No,No,55-64,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Local bus,Bus,Yes,2.078624126,Medical visit (doctor's office),2.0
504,1102596,102596,Friday,2.0,Manhattan,Northern Manhattan,AM,Manhattan,MN33,Northern Manhattan,"Retail store (e.g. clothing, electronic, hardware, etc.)",Manhattan,MN33,Northern Manhattan,"Retail store (e.g. clothing, electronic, hardware, etc.)",16 to 20,1.0,Female,"$35,000 - $49,999",No,No,Yes,No,No,No,No,No,No,65 or older,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,87.0,66.0,0.08,No,Walk,Walk,Yes,0.625057882,Shopping,2.0
505,1102605,102605,Friday,2.0,Queens,Middle Queens,AM,Queens,QN17,Middle Queens,Work,Queens,QN17,Middle Queens,Work,6 to 10,3.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,Other,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Walk,Walk,Yes,0.7647357290000001,Commute to/from work,2.0
506,1102620,102620,Friday,2.0,Queens,Inner Queens,AM,Queens,QN28,Inner Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",Queens,QN22,Middle Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",21 to 25,2.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Associate degree (i.e., AA, AS)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Subway,Subway,Yes,0.815398105,Shopping,2.0
507,1102621,102621,Friday,2.0,Queens,Inner Queens,AM,Queens,QN63,Inner Queens,Restaurant or bar,Queens,QN28,Inner Queens,Restaurant or bar,11 to 15,3.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Subway,Subway,Yes,0.8036494409999999,Shopping,2.0
508,1102622,102622,Friday,2.0,Queens,Middle Queens,AM,Queens,QN61,Middle Queens,Home,Queens,QN37,Outer Queens,Home,21 to 25,2.0,Male,"$200,000 and above",No,No,No,No,No,No,No,Yes,No,18-24,"Asian, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,66.0,51.0,0.25,No,Walk,Walk,Yes,3.3095399939999997,Social/recreation,2.0
509,1102635,102635,Saturday,2.0,Manhattan,Northern Manhattan,AM,Manhattan,MN34,Northern Manhattan,School,Manhattan,MN24,Manhattan Core,School,31 to 35,3.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic",Some high school,No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Subway,Subway,Yes,2.308654053,School,2.0
510,1102640,102640,Saturday,2.0,Staten Island,Staten Island,AM,Staten Island,SI36,Staten Island,Friend or family member's home,Staten Island,SI25,Staten Island,Friend or family member's home,16 to 20,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Personal car,Car,No,0.364861572,Other,2.0
511,1102647,102647,Saturday,2.0,The Bronx,Southern Bronx,AM,The Bronx,BX99,NOT CODED,Home,The Bronx,BX01,Southern Bronx,Home,21 to 25,3.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Subway,Subway,Yes,2.413717379,Social/recreation,2.0
512,1102663,102663,Saturday,2.0,Queens,Middle Queens,NOON,Queens,QN20,Middle Queens,"Grocery store or market (including deli, bodega, etc.)",Manhattan,MN13,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",41 to 45,2.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Subway,Subway,Yes,1.4547766619999998,Shopping,2.0
513,1102673,102673,Saturday,2.0,Brooklyn,Inner Brooklyn,AM,Brooklyn,BK82,Outer Brooklyn,Work,Queens,QN01,Outer Queens,Work,36 to 40,2.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic",Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Personal car,Car,No,1.250532902,Commute to/from work,2.0
514,1102686,102686,Saturday,2.0,Queens,Inner Queens,AM,Queens,QN72,Inner Queens,Park/Recreational area/Gym,Queens,QN72,Inner Queens,Park/Recreational area/Gym,11 to 15,2.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,Other,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,66.0,51.0,0.25,No,Walk,Walk,Yes,0.613267501,Social/recreation,2.0
515,1102696,102696,Saturday,2.0,The Bronx,Southern Bronx,AM,The Bronx,BX01,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,BX40,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",31 to 35,1.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,Some college but degree not received or in progress,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,66.0,51.0,0.25,No,Walk,Walk,Yes,0.684884305,Shopping,2.0
