,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,surveyzone_start,qday1tripend,qborough_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,Cluster,PC1_2d,PC2_2d
2776,11201332,10201332,Monday,Refused,Queens,Outer Queens,AM,Outer Queens,Outer Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",Outside of NYC,Outer Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",41 to 45,5.0,Female,"$50,000 - $74,999",No,No,Yes,No,No,No,No,No,No,55-64,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Personal car,Car,No,0.545467586,Shopping,0,-0.6600312667651319,-1.1599785262824458
2777,11201333,10201333,Monday,Somewhat typical,Manhattan,Northern Manhattan,AM,Northern Manhattan,Northern Manhattan,Doctor's office or hospital,Manhattan,Northern Manhattan,Doctor's office or hospital,26 to 30,2.0,Female,"Less than $14,999",No,No,Yes,Yes,No,No,No,No,No,65 or older,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Subway,Subway,Yes,2.643281409,Medical visit (doctor's office),0,-0.6849417206396092,-0.25832133785821404
2778,11201334,10201334,Monday,Not at all typical,The Bronx,Southern Bronx,NOON,The Bronx,Southern Bronx,Work,The Bronx,Southern Bronx,Work,26 to 30,1.0,Female,"$15,000 - $24,999",No,No,Yes,No,No,No,No,No,No,25-34,Hispanic,"Associate degree (i.e., AA, AS)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,Yes,Walk,Walk,Yes,0.862717342,Commute to/from work,0,-0.6145783045288041,-1.2318344694993404
2779,11201335,10201335,Monday,Very typical,Queens,Outer Queens,AM,Outer Queens,Outer Queens,Work,Manhattan,Outer Queens,Work,61 to 180,2.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Subway,Subway,Yes,2.865776598,Commute to/from work,0,-0.4999770554149405,-0.5165592845463242
2780,11201336,10201336,Monday,Somewhat typical,Queens,Outer Queens,AM,Queens,Outer Queens,Work,Queens,Outer Queens,Work,6 to 10,5.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Walk,Walk,Yes,1.150845784,Commute to/from work,0,-0.5347454254952985,-0.8783803165930568
2781,11201342,10201342,Monday,Somewhat typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",21 to 25,2.0,Female,"$50,000 - $74,999",No,No,Yes,Yes,Yes,No,No,No,No,65 or older,Hispanic,No high school,No,I do not have access to a car,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Walk,Walk,Yes,1.029669579,Personal errands,0,-0.7359304384642955,-0.4512990873661025
2782,11201348,10201348,Monday,Not at all typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,Northern Manhattan,Friend or family member's home,Manhattan,Northern Manhattan,Friend or family member's home,0 to 5,1.0,Female,"$25,000 - $34,999",No,No,No,Yes,No,No,No,No,No,45-54,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Green taxi,For-Hire Vehicle,No,1.223215289,Social/recreation,0,-0.4977485330484221,-1.6889969108639566
2783,11201353,10201353,Tuesday,Somewhat typical,Manhattan,Manhattan Core,AM,Manhattan Core,Manhattan Core,Doctor's office or hospital,Manhattan,Manhattan Core,Doctor's office or hospital,6 to 10,3.0,Female,"Less than $14,999",Yes,No,No,No,No,No,No,No,No,65 or older,Hispanic,No high school,Yes,I do not have access to a car,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,81.0,59.0,0.29,No,Walk,Walk,Yes,2.643281409,Medical visit (doctor's office),0,-0.3730471691397744,-1.5574171738707543
2784,11201355,10201355,Tuesday,Somewhat typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,Doctor's office or hospital,The Bronx,Southern Bronx,Doctor's office or hospital,11 to 15,3.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some high school,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Local bus,Bus,Yes,0.862504175,Medical visit (doctor's office),0,-0.5329453055029384,-1.0197376408839092
2785,11201358,10201358,Tuesday,Not at all typical,Brooklyn,Outer Brooklyn,AM,Brooklyn,Outer Brooklyn,Doctor's office or hospital,Brooklyn,Outer Brooklyn,Doctor's office or hospital,56 to 60,1.0,Female,"Less than $14,999",No,No,Yes,No,No,No,No,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Local bus,Bus,Yes,2.117367919,Medical visit (doctor's office),0,-1.1167104353279087,-1.5895486927804618
2786,11201360,10201360,Tuesday,Somewhat typical,The Bronx,Southern Bronx,NOON,Southern Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",0 to 5,2.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,No high school,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Personal car,Car,No,2.073682691,Shopping,0,-1.0482677810775105,-0.5651166032730396
2787,11201362,10201362,Tuesday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Home,Manhattan,Northern Manhattan,Home,21 to 25,1.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Local bus,Bus,Yes,1.252300426,Commute to/from work,0,-0.9655618851317568,-1.6348632632786797
2788,11201363,10201363,Tuesday,Very typical,The Bronx,Northern Bronx,NOON,The Bronx,Northern Bronx,Other,The Bronx,Northern Bronx,Other,56 to 60,3.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,No high school,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Local bus,Bus,Yes,1.029669579,Dining,0,-0.9845966925990359,-1.6967090354123455
2789,11201368,10201368,Tuesday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,Brooklyn,Outer Brooklyn,Work,Brooklyn,Outer Brooklyn,Work,46 to 50,2.0,Female,"$50,000 - $74,999",No,No,No,Yes,No,No,No,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Subway,Subway,Yes,1.26754384,Commute to/from work,0,-0.9971813841169052,-1.0615554713988606
2790,11201373,10201373,Tuesday,Very typical,Queens,Middle Queens,AM,Middle Queens,Middle Queens,Work,Queens,Middle Queens,Work,6 to 10,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Associate degree (i.e., AA, AS)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,81.0,59.0,0.29,No,Personal car,Car,No,0.7715267640000001,Commute to/from work,0,-1.0189639796253285,-1.3301865149862948
2791,11201410,10201410,Wednesday,Somewhat typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,Doctor's office or hospital,The Bronx,Northern Bronx,Doctor's office or hospital,16 to 20,1.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,No high school,No,I do not have access to a car,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Local bus,Bus,Yes,0.839168482,Medical visit (doctor's office),0,-1.0463074541579778,-0.05050032875255968
2792,11201375,10201375,Tuesday,Very typical,The Bronx,Southern Bronx,AM,Southern Bronx,Southern Bronx,"Entertainment event (i.e. sporting event, play, etc.)",The Bronx,Southern Bronx,"Entertainment event (i.e. sporting event, play, etc.)",16 to 20,2.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Personal car,Car,No,0.6385419179999999,Social/recreation,0,-1.0807624516686576,-1.1798296764013163
2793,11201380,10201380,Tuesday,Somewhat typical,Queens,Outer Queens,AM,Outer Queens,Outer Queens,Work,Brooklyn,Outer Queens,Work,36 to 40,4.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Personal car,Car,No,0.34263522700000004,Business,0,-1.1334832092814378,-1.2694804148815129
2794,11201381,10201381,Tuesday,Not very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Other,Manhattan,Northern Manhattan,Other,16 to 20,1.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Express bus,Bus,Yes,0.886254423,Other,0,-1.0399547548118626,-1.0147541387153802
2795,11201382,10201382,Tuesday,Very typical,Queens,Middle Queens,AM,Middle Queens,Middle Queens,Work,Manhattan,Middle Queens,Work,0 to 5,2.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,35-44,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Subway,Subway,Yes,1.064051891,Commute to/from work,0,-1.0856755059132193,-1.1184791713640077
2796,11201385,10201385,Tuesday,Very typical,Queens,Inner Queens,AM,Inner Queens,Inner Queens,Work,Manhattan,Inner Queens,Work,36 to 40,2.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,18-24,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Subway,Subway,Yes,3.076514455,Commute to/from work,0,-1.0425364685372578,0.6198925537458099
2797,11201387,10201387,Tuesday,Very typical,The Bronx,Northern Bronx,AM,Northern Bronx,Northern Bronx,Doctor's office or hospital,The Bronx,Northern Bronx,Doctor's office or hospital,61 to 180,4.0,Male,"$15,000 - $24,999",Yes,No,Yes,No,No,No,No,No,No,65 or older,Hispanic,No high school,Yes,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Local bus,Bus,Yes,2.073682691,Medical visit (doctor's office),0,-0.968234248308797,-0.4732379261826075
2798,11201388,10201388,Tuesday,Not at all typical,Queens,Middle Queens,AM,Middle Queens,Middle Queens,Home,Queens,Middle Queens,Home,41 to 45,1.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Personal car,Car,No,2.054399796,Commute to/from work,0,-1.121364756444626,-1.540720230844777
2799,11201869,10201869,Saturday,Very typical,Brooklyn,Inner Brooklyn,AM,Inner Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,61 to 180,1.0,Female,"Less than $14,999",No,No,Yes,No,No,No,No,No,No,65 or older,Hispanic,No high school,No,I do not have access to a car,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,80.0,56.0,0.44,No,Local bus,Bus,Yes,1.974338101,Shopping,0,-0.9845148564852008,0.985644726791495
2800,11201389,10201389,Tuesday,Somewhat typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,Work,The Bronx,Northern Bronx,Work,36 to 40,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,PATH train,Subway,Yes,0.487259052,Business,0,-1.210307975809989,-1.6012150965653196
2801,11201395,10201395,Wednesday,Somewhat typical,The Bronx,Southern Bronx,NOON,Southern Bronx,Southern Bronx,School,The Bronx,Southern Bronx,School,26 to 30,1.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,0.317062582,School,0,-1.0691851977407725,-1.1427708290201786
2802,11201398,10201398,Wednesday,Somewhat typical,Staten Island,Staten Island,NOON,Manhattan,Staten Island,"Grocery store or market (including deli, bodega, etc.)",Manhattan,Staten Island,"Grocery store or market (including deli, bodega, etc.)",16 to 20,2.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,Yes,Subway,Subway,Yes,1.202383717,Shopping,0,-0.9555990707164668,0.7734810099964454
2803,11201399,10201399,Wednesday,Very typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Friend or family member's home,Brooklyn,Inner Brooklyn,Friend or family member's home,21 to 25,1.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some high school,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,1.435165266,Personal errands,0,-1.082676698893955,-1.1657929187186569
2804,11201401,10201401,Wednesday,Somewhat typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,School,Manhattan,Northern Manhattan,School,0 to 5,1.0,Female,"$50,000 - $74,999",Yes,No,No,No,No,No,No,No,No,55-64,Hispanic,Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,0.56874582,School,0,-0.9609243368386357,-1.0533520131540226
2805,11201407,10201407,Wednesday,Very typical,Queens,Outer Queens,AM,Outer Queens,Outer Queens,"Entertainment event (i.e. sporting event, play, etc.)",Outside of NYC,Outer Queens,"Entertainment event (i.e. sporting event, play, etc.)",16 to 20,2.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,55-64,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,1.220063223,Social/recreation,0,-0.9892325190667988,-0.8169692036856777
2806,11201408,10201408,Wednesday,Somewhat typical,The Bronx,Southern Bronx,AM,Southern Bronx,Southern Bronx,Doctor's office or hospital,The Bronx,Southern Bronx,Doctor's office or hospital,11 to 15,1.0,Male,"Less than $14,999",No,No,Yes,Yes,No,No,No,No,No,65 or older,Hispanic,No high school,No,I do not have access to a car,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Other,Other,No,2.073682691,Medical visit (doctor's office),0,-0.9509468703055988,-0.4236931388952229
2807,11201412,10201412,Wednesday,Not very typical,Manhattan,Manhattan Core,NOON,Manhattan,Manhattan Core,Doctor's office or hospital,Manhattan,Manhattan Core,Doctor's office or hospital,6 to 10,4.0,Male,"$150,000-$199,999",Yes,Yes,No,Yes,No,No,No,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,0.475513896,Personal errands,0,-1.0770094790917162,-1.222339460327735
2808,11201414,10201414,Wednesday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,Brooklyn,Outer Brooklyn,Work,Brooklyn,Outer Brooklyn,Work,11 to 15,2.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Personal car,Car,No,3.096365496,Commute to/from work,0,-1.0206850845179605,-0.6723798518859139
2809,11201423,10201423,Wednesday,Not at all typical,The Bronx,Southern Bronx,AM,Southern Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",0 to 5,1.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Local bus,Bus,Yes,2.073682691,Shopping,0,-1.0717796567325475,-1.3088420194841384
2810,11201432,10201432,Wednesday,Very typical,The Bronx,Northern Bronx,AM,Northern Bronx,Northern Bronx,Other,The Bronx,Northern Bronx,Other,41 to 45,1.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Personal car,Car,No,0.655609153,Personal errands,0,-0.9730674208397208,-0.968261855661508
2811,11201434,10201434,Wednesday,Not at all typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,Northern Manhattan,Friend or family member's home,The Bronx,Northern Manhattan,Friend or family member's home,56 to 60,1.0,Female,"Less than $14,999",No,No,Yes,No,No,No,No,No,No,65 or older,Hispanic,Some high school,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Local bus,Bus,Yes,2.643281409,Social/recreation,0,-0.2347796282474447,-1.2858099490599129
2812,11201435,10201435,Wednesday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Park/Recreational area/Gym,Manhattan,Northern Manhattan,Park/Recreational area/Gym,41 to 45,5.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Subway,Subway,Yes,1.152347286,Social/recreation,0,-1.1016493291992664,-1.4417103433981562
2813,11201436,10201436,Wednesday,Very typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,School,Manhattan,Northern Manhattan,School,26 to 30,3.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,Some high school,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Subway,Subway,Yes,1.69433662,School,0,-1.171319340715968,-0.09182711487692756
2814,11201437,10201437,Wednesday,Very typical,Queens,Outer Queens,NOON,Queens,Outer Queens,Doctor's office or hospital,Queens,Outer Queens,Doctor's office or hospital,16 to 20,1.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Local bus,Bus,Yes,2.075008544,Medical visit (doctor's office),0,-0.9971510132423148,-0.15845777740655287
2815,11201439,10201439,Wednesday,Somewhat typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,Other,Manhattan,Northern Manhattan,Other,61 to 180,5.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,Some high school,Yes,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Local bus,Bus,Yes,2.643281409,Personal errands,0,-1.1088162598304516,-0.2589564243644198
2816,11201441,10201441,Wednesday,Refused,Queens,Outer Queens,AM,Queens,Outer Queens,Park/Recreational area/Gym,Queens,Outer Queens,Park/Recreational area/Gym,11 to 15,1.0,Female,"Less than $14,999",No,No,Yes,No,No,No,No,No,No,65 or older,Hispanic,Some high school,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Local bus,Bus,Yes,2.337011869,Social/recreation,0,-1.2013954477902906,-0.980964261838716
2817,11201444,10201444,Wednesday,Somewhat typical,Queens,Middle Queens,AM,Queens,Middle Queens,Work,Queens,Middle Queens,Work,6 to 10,2.0,Female,"$15,000 - $24,999",No,No,Yes,No,No,No,No,No,No,45-54,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Local bus,Bus,Yes,1.632017845,Commute to/from work,0,-1.2756060622380143,-1.426148727710807
2818,11201455,10201455,Wednesday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,School,The Bronx,Northern Bronx,School,0 to 5,6.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,0.862717342,School,0,-1.2438928089238614,-1.3498350804309949
2819,11201461,10201461,Wednesday,Somewhat typical,The Bronx,Southern Bronx,NOON,Southern Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",61 to 180,1.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,0.656644294,Shopping,0,-1.1553143270875548,-1.5706384807808136
2820,11201462,10201462,Wednesday,Somewhat typical,Manhattan,Manhattan Core,AM,Manhattan Core,Manhattan Core,Work,Manhattan,Manhattan Core,Work,56 to 60,1.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,83.0,63.0,0.0,No,Subway,Subway,Yes,1.208715486,Commute to/from work,0,-1.1609027688636502,-1.0180041294340267
2821,11201464,10201464,Wednesday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,Brooklyn,Outer Brooklyn,Other,Brooklyn,Outer Brooklyn,Other,26 to 30,2.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Personal car,Car,No,0.470396859,Other,0,-1.230552957713074,-1.2375847479718742
2822,11201466,10201466,Wednesday,Very typical,Manhattan,Northern Manhattan,AM,Northern Manhattan,Northern Manhattan,Work,Manhattan,Northern Manhattan,Work,11 to 15,3.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"Other, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Personal car,Car,No,0.395269258,Commute to/from work,0,-1.0871593196268656,-0.5518686822284954
2823,11201469,10201469,Wednesday,Somewhat typical,The Bronx,Southern Bronx,AM,Southern Bronx,Southern Bronx,"Retail store (e.g. clothing, electronic, hardware, etc.)",The Bronx,Southern Bronx,"Retail store (e.g. clothing, electronic, hardware, etc.)",26 to 30,1.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Local bus,Bus,Yes,0.515644064,Shopping,0,-1.2056804649426929,-0.7124942211593065
2824,11201475,10201475,Wednesday,Not very typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,Work,Manhattan,Northern Manhattan,Work,0 to 5,3.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Subway,Subway,Yes,0.6642164420000001,Commute to/from work,0,-1.0803973805104838,-0.7042803806909382
2825,11201479,10201479,Wednesday,Somewhat typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,Other,The Bronx,Southern Bronx,Other,16 to 20,2.0,Female,"Less than $14,999",No,No,Yes,No,No,Yes,No,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,1.1353776290000002,Other,0,-1.1782864585271828,-0.9082576986475605
